tipo_ambiente;superficie_m2;tecnologia;lumenes_requeridos_lm
sala_reuniones;58,029;LED;19454,484
sala_reuniones;58,053;LED;42452,017
sala_reuniones;58,057;LED;22857,533
sala_reuniones;58,086;LED;28629,568
sala_reuniones;58,116;LED;22982,965
sala_reuniones;58,203;LED;36391,822
sala_reuniones;58,289;LED;17583,078
sala_reuniones;58,345;LED;22715,782
sala_reuniones;58,457;LED;19183,969
sala_reuniones;58,5;LED;39210,331
sala_reuniones;58,509;LED;38831,17
sala_reuniones;58,525;LED;35393,233
sala_reuniones;58,53;LED;32128,543
sala_reuniones;58,548;LED;32173,001
sala_reuniones;58,626;LED;16589,193
sala_reuniones;58,667;LED;25683,2
sala_reuniones;58,691;LED;21547,133
sala_reuniones;58,796;LED;27255,675
sala_reuniones;58,847;LED;25751,186
sala_reuniones;58,928;LED;25882,88
sala_reuniones;58,997;LED;21147,649
sala_reuniones;59,022;LED;27281,231
sala_reuniones;59,067;LED;30094,772
sala_reuniones;59,076;LED;30356,897
sala_reuniones;59,107;LED;24426,774
sala_reuniones;59,167;LED;35797,892
sala_reuniones;59,241;LED;24273,524
sala_reuniones;59,262;LED;31831,146
sala_reuniones;59,299;LED;35092,667
sala_reuniones;59,327;LED;31023,016
sala_reuniones;59,358;LED;37583,758
sala_reuniones;59,452;LED;21025,609
sala_reuniones;59,464;LED;18354,8
sala_reuniones;59,468;LED;24424,294
sala_reuniones;59,572;LED;31096,872
sala_reuniones;59,587;LED;34539,564
sala_reuniones;59,686;LED;28737,435
sala_reuniones;59,716;LED;25077,908
sala_reuniones;59,731;LED;29938,815
sala_reuniones;59,763;LED;30459,423
sala_reuniones;59,784;LED;28118,235
sala_reuniones;59,795;LED;24329,614
sala_reuniones;59,816;LED;39375,067
sala_reuniones;59,834;LED;38303,508
sala_reuniones;59,948;LED;23951,131
sala_reuniones;59,991;LED;34561,772
sala_reuniones;59,996;LED;36110,628
sala_reuniones;59,998;LED;27907,125
sala_reuniones;15,006;fluorescente;8846,338
sala_reuniones;15,042;fluorescente;7050,919
sala_reuniones;15,05;fluorescente;7627,667
sala_reuniones;15,073;fluorescente;11210,135
sala_reuniones;15,092;fluorescente;9345,736
sala_reuniones;15,126;fluorescente;10253,521
sala_reuniones;15,29;fluorescente;9015,416
sala_reuniones;15,333;fluorescente;8291,118
sala_reuniones;15,345;fluorescente;5441,734
sala_reuniones;15,371;fluorescente;12040,617
sala_reuniones;15,395;fluorescente;6844,439
sala_reuniones;15,422;fluorescente;8700,125
sala_reuniones;15,444;fluorescente;5234,601
sala_reuniones;15,475;fluorescente;8709,256
sala_reuniones;15,53;fluorescente;7784,908
sala_reuniones;15,531;fluorescente;5190,025
sala_reuniones;15,561;fluorescente;9936,329
sala_reuniones;15,569;fluorescente;10846,28
sala_reuniones;15,628;fluorescente;7684,31
sala_reuniones;15,674;fluorescente;6872,275
sala_reuniones;15,679;fluorescente;10829,165
sala_reuniones;15,839;fluorescente;13872,08
sala_reuniones;15,903;fluorescente;6705,72
sala_reuniones;15,906;fluorescente;8875,908
sala_reuniones;15,91;fluorescente;6275,242
sala_reuniones;15,923;fluorescente;9974,402
sala_reuniones;15,96;fluorescente;14566,422
sala_reuniones;15,98;fluorescente;13295,961
sala_reuniones;16,044;fluorescente;8348,847
sala_reuniones;16,045;fluorescente;9441,573
sala_reuniones;16,171;fluorescente;9704,903
sala_reuniones;16,176;fluorescente;13028,441
sala_reuniones;16,194;fluorescente;7632,448
sala_reuniones;16,196;fluorescente;7541,986
sala_reuniones;16,25;fluorescente;8405,734
sala_reuniones;16,254;fluorescente;7972,784
sala_reuniones;16,388;fluorescente;7769,383
sala_reuniones;16,47;fluorescente;12107,328
sala_reuniones;16,501;fluorescente;7038,727
sala_reuniones;16,566;fluorescente;9013,065
sala_reuniones;16,568;fluorescente;8321,69
sala_reuniones;16,635;fluorescente;11152,641
sala_reuniones;16,657;fluorescente;15120,48
sala_reuniones;16,69;fluorescente;9576,177
sala_reuniones;16,706;fluorescente;11507,997
sala_reuniones;16,713;fluorescente;12553,343
sala_reuniones;16,726;fluorescente;13179,543
sala_reuniones;16,73;fluorescente;9259,282
sala_reuniones;16,933;fluorescente;9336,69
sala_reuniones;17,015;fluorescente;11398,623
sala_reuniones;17,079;fluorescente;8200,784
sala_reuniones;17,08;fluorescente;14972,712
sala_reuniones;17,102;fluorescente;6453,349
sala_reuniones;17,129;fluorescente;7177,368
sala_reuniones;17,265;fluorescente;12194,375
sala_reuniones;17,362;fluorescente;7175,918
sala_reuniones;17,37;fluorescente;8365,444
sala_reuniones;17,38;fluorescente;11314,584
sala_reuniones;17,398;fluorescente;7127,85
sala_reuniones;17,425;fluorescente;6862,389
sala_reuniones;17,436;fluorescente;8445,147
sala_reuniones;17,484;fluorescente;9801,899
sala_reuniones;17,485;fluorescente;11038,502
sala_reuniones;17,637;fluorescente;11087,225
sala_reuniones;17,739;fluorescente;10113,367
sala_reuniones;17,752;fluorescente;10102,794
sala_reuniones;17,785;fluorescente;12915,598
sala_reuniones;17,923;fluorescente;8902,576
sala_reuniones;17,987;fluorescente;6605,739
sala_reuniones;18,06;fluorescente;9028,618
sala_reuniones;18,094;fluorescente;17358,3
sala_reuniones;18,131;fluorescente;8934,348
sala_reuniones;18,209;fluorescente;14688,223
sala_reuniones;18,227;fluorescente;8773,447
sala_reuniones;18,277;fluorescente;12946,728
sala_reuniones;18,314;fluorescente;9911,572
sala_reuniones;18,349;fluorescente;9305,791
sala_reuniones;18,362;fluorescente;8326,531
sala_reuniones;18,383;fluorescente;8362,558
sala_reuniones;18,493;fluorescente;17780,164
sala_reuniones;18,551;fluorescente;11831,915
sala_reuniones;18,653;fluorescente;8698,074
sala_reuniones;18,662;fluorescente;12296,974
sala_reuniones;18,731;fluorescente;10140,69
sala_reuniones;18,765;fluorescente;10502,439
sala_reuniones;18,949;fluorescente;13900,885
sala_reuniones;18,95;fluorescente;8750,526
sala_reuniones;19,094;fluorescente;7146,752
sala_reuniones;19,121;fluorescente;10631,798
sala_reuniones;19,149;fluorescente;11494,522
sala_reuniones;19,156;fluorescente;8393,361
sala_reuniones;19,187;fluorescente;14348,945
sala_reuniones;19,219;fluorescente;11035
sala_reuniones;19,446;fluorescente;8849,045
sala_reuniones;19,446;fluorescente;12525,231
sala_reuniones;19,585;fluorescente;10328,028
sala_reuniones;19,663;fluorescente;13421,121
sala_reuniones;19,709;fluorescente;8752,659
sala_reuniones;19,766;fluorescente;13003,111
sala_reuniones;19,804;fluorescente;8834,54
sala_reuniones;19,821;fluorescente;8746,242
sala_reuniones;19,931;fluorescente;11030,482
sala_reuniones;19,971;fluorescente;12860,901
sala_reuniones;19,985;fluorescente;9786,725
sala_reuniones;20,02;fluorescente;8607,924
sala_reuniones;20,182;fluorescente;11478,713
sala_reuniones;20,195;fluorescente;10551,718
sala_reuniones;20,245;fluorescente;9780,452
sala_reuniones;20,261;fluorescente;14001,349
sala_reuniones;20,268;fluorescente;8562,589
sala_reuniones;20,269;fluorescente;11715,344
sala_reuniones;20,303;fluorescente;9712,124
sala_reuniones;20,308;fluorescente;12211,192
sala_reuniones;20,337;fluorescente;12236,695
sala_reuniones;20,453;fluorescente;18149,223
sala_reuniones;20,483;fluorescente;8251,748
sala_reuniones;20,544;fluorescente;10007,692
sala_reuniones;20,558;fluorescente;12511,116
sala_reuniones;20,56;fluorescente;13319,006
sala_reuniones;20,56;fluorescente;11086,468
sala_reuniones;20,576;fluorescente;12753,863
sala_reuniones;20,763;fluorescente;12139,856
sala_reuniones;20,798;fluorescente;8271,882
sala_reuniones;20,816;fluorescente;12784,292
sala_reuniones;20,828;fluorescente;7361,699
sala_reuniones;20,832;fluorescente;14147,1
sala_reuniones;20,834;fluorescente;11874,887
sala_reuniones;20,855;fluorescente;13653,907
sala_reuniones;20,889;fluorescente;14857,799
sala_reuniones;20,896;fluorescente;10868,02
sala_reuniones;20,919;fluorescente;17546,183
sala_reuniones;21,065;fluorescente;11379,997
sala_reuniones;21,138;fluorescente;8483,509
sala_reuniones;21,202;fluorescente;11241,202
sala_reuniones;21,245;fluorescente;9494,895
sala_reuniones;21,258;fluorescente;8946,678
sala_reuniones;21,29;fluorescente;12977,056
sala_reuniones;21,362;fluorescente;6490,671
sala_reuniones;21,412;fluorescente;9264,82
sala_reuniones;21,513;fluorescente;8566,511
sala_reuniones;21,525;fluorescente;10981,102
sala_reuniones;21,532;fluorescente;8478,224
sala_reuniones;21,565;fluorescente;13248,748
sala_reuniones;21,566;fluorescente;14582,506
sala_reuniones;21,624;fluorescente;12351,905
sala_reuniones;21,647;fluorescente;9479,531
sala_reuniones;21,666;fluorescente;17241,934
sala_reuniones;21,668;fluorescente;10690,795
sala_reuniones;21,723;fluorescente;11623,794
sala_reuniones;21,819;fluorescente;14182,864
sala_reuniones;21,874;fluorescente;12614,733
sala_reuniones;21,874;fluorescente;12401,107
sala_reuniones;21,911;fluorescente;14640,721
sala_reuniones;21,932;fluorescente;15204,914
sala_reuniones;21,934;fluorescente;12849,325
sala_reuniones;21,943;fluorescente;12351,029
sala_reuniones;22,048;fluorescente;17168,538
sala_reuniones;22,199;fluorescente;12429,958
sala_reuniones;22,211;fluorescente;14441,317
sala_reuniones;22,221;fluorescente;18368,452
sala_reuniones;22,275;fluorescente;12890,409
sala_reuniones;22,319;fluorescente;14301,573
sala_reuniones;22,321;fluorescente;9046,591
sala_reuniones;22,344;fluorescente;10838,553
sala_reuniones;22,352;fluorescente;15830,622
sala_reuniones;22,372;fluorescente;14001,664
sala_reuniones;22,383;fluorescente;11208,548
sala_reuniones;22,444;fluorescente;11113,028
sala_reuniones;22,451;fluorescente;13530,787
sala_reuniones;22,452;fluorescente;13057,708
sala_reuniones;22,487;fluorescente;12460,492
sala_reuniones;22,512;fluorescente;7698,859
sala_reuniones;22,599;fluorescente;9251,765
sala_reuniones;22,648;fluorescente;9872,951
sala_reuniones;22,653;fluorescente;11664,406
sala_reuniones;22,696;fluorescente;13266,349
sala_reuniones;22,752;fluorescente;13213,336
sala_reuniones;22,773;fluorescente;9070,987
sala_reuniones;22,862;fluorescente;21475,361
sala_reuniones;22,907;fluorescente;14949,234
sala_reuniones;22,955;fluorescente;16288,483
sala_reuniones;22,962;fluorescente;12907,316
sala_reuniones;23,063;fluorescente;18903,684
sala_reuniones;23,071;fluorescente;9895,478
sala_reuniones;23,098;fluorescente;18517,309
sala_reuniones;23,172;fluorescente;15436,624
sala_reuniones;23,233;fluorescente;12433,709
sala_reuniones;23,24;fluorescente;10319,839
sala_reuniones;23,271;fluorescente;14386,628
sala_reuniones;23,347;fluorescente;12696,417
sala_reuniones;23,383;fluorescente;10492,092
sala_reuniones;23,426;fluorescente;10884,833
sala_reuniones;23,458;fluorescente;13153,795
sala_reuniones;23,519;fluorescente;8962,044
sala_reuniones;23,532;fluorescente;13345,403
sala_reuniones;23,644;fluorescente;20467,44
sala_reuniones;23,648;fluorescente;9231,771
sala_reuniones;23,653;fluorescente;16677,371
sala_reuniones;23,66;fluorescente;10798,299
sala_reuniones;23,664;fluorescente;14937,473
sala_reuniones;23,739;fluorescente;16681,618
sala_reuniones;23,816;fluorescente;15166,573
sala_reuniones;23,842;fluorescente;11970,607
sala_reuniones;23,956;fluorescente;13960,862
sala_reuniones;23,992;fluorescente;13775,26
sala_reuniones;24,005;fluorescente;15509,693
sala_reuniones;24,105;fluorescente;10421,255
sala_reuniones;24,117;fluorescente;13469,435
sala_reuniones;24,129;fluorescente;13849,985
sala_reuniones;24,13;fluorescente;12100,685
sala_reuniones;24,146;fluorescente;9196,338
sala_reuniones;24,152;fluorescente;12293,843
sala_reuniones;24,166;fluorescente;8558,351
sala_reuniones;24,208;fluorescente;18693,288
sala_reuniones;24,228;fluorescente;15420,593
sala_reuniones;24,261;fluorescente;12898,448
sala_reuniones;24,263;fluorescente;9260,028
sala_reuniones;24,272;fluorescente;11278,068
sala_reuniones;24,272;fluorescente;18430,303
sala_reuniones;24,334;fluorescente;12145,591
sala_reuniones;24,363;fluorescente;11758,6
sala_reuniones;24,403;fluorescente;8667,244
sala_reuniones;24,404;fluorescente;11548,584
sala_reuniones;24,435;fluorescente;20722,749
sala_reuniones;24,608;fluorescente;17874,516
sala_reuniones;24,623;fluorescente;16944,795
sala_reuniones;24,667;fluorescente;12176,319
sala_reuniones;24,684;fluorescente;17906,885
sala_reuniones;24,701;fluorescente;20160,346
sala_reuniones;24,702;fluorescente;15552,471
sala_reuniones;24,718;fluorescente;15138,714
sala_reuniones;24,747;fluorescente;11502,592
sala_reuniones;24,869;fluorescente;13389,952
sala_reuniones;24,883;fluorescente;11322,947
sala_reuniones;24,884;fluorescente;12263,012
sala_reuniones;24,887;fluorescente;11373,546
sala_reuniones;24,888;fluorescente;14080,833
sala_reuniones;24,909;fluorescente;11759,846
sala_reuniones;24,939;fluorescente;13219,821
sala_reuniones;25,213;fluorescente;11483,925
sala_reuniones;25,218;fluorescente;17239,962
sala_reuniones;25,3;fluorescente;13834,721
sala_reuniones;25,395;fluorescente;21238,051
sala_reuniones;25,397;fluorescente;15537,771
sala_reuniones;25,432;fluorescente;13298,423
sala_reuniones;25,541;fluorescente;24207,976
sala_reuniones;25,601;fluorescente;15171,243
sala_reuniones;25,693;fluorescente;16816,964
sala_reuniones;25,696;fluorescente;11364,077
sala_reuniones;25,795;fluorescente;10546,193
sala_reuniones;25,877;fluorescente;10413,008
sala_reuniones;25,877;fluorescente;12503,068
sala_reuniones;25,902;fluorescente;16575,56
sala_reuniones;25,963;fluorescente;17902,577
sala_reuniones;26,107;fluorescente;14370,817
sala_reuniones;26,117;fluorescente;14328,317
sala_reuniones;26,236;fluorescente;17700,624
sala_reuniones;26,317;fluorescente;16390,411
sala_reuniones;26,332;fluorescente;14916,241
sala_reuniones;26,337;fluorescente;16624,546
sala_reuniones;26,34;fluorescente;19125,266
sala_reuniones;26,344;fluorescente;13189,48
sala_reuniones;26,351;fluorescente;14295,136
sala_reuniones;26,43;fluorescente;12019,763
sala_reuniones;26,437;fluorescente;12640,02
sala_reuniones;26,442;fluorescente;18229,864
sala_reuniones;26,48;fluorescente;16518,02
sala_reuniones;26,526;fluorescente;19906,515
sala_reuniones;26,533;fluorescente;17698,277
sala_reuniones;26,55;fluorescente;10370,526
sala_reuniones;26,585;fluorescente;19395,043
sala_reuniones;26,725;fluorescente;18011,817
sala_reuniones;26,745;fluorescente;10803,52
sala_reuniones;26,756;fluorescente;13689,045
sala_reuniones;26,764;fluorescente;16399,865
sala_reuniones;26,82;fluorescente;20755,393
sala_reuniones;26,917;fluorescente;11497,859
sala_reuniones;26,952;fluorescente;17724,136
sala_reuniones;26,956;fluorescente;21332,586
sala_reuniones;27,057;fluorescente;18138,097
sala_reuniones;27,061;fluorescente;14304,106
sala_reuniones;27,196;fluorescente;18369,431
sala_reuniones;27,206;fluorescente;16506,103
sala_reuniones;27,219;fluorescente;13120,84
sala_reuniones;27,225;fluorescente;12348,331
sala_reuniones;27,409;fluorescente;21164,904
sala_reuniones;27,45;fluorescente;21868,613
sala_reuniones;27,573;fluorescente;10630,368
sala_reuniones;27,606;fluorescente;13787,533
sala_reuniones;27,715;fluorescente;22456,657
sala_reuniones;27,724;fluorescente;16102,279
sala_reuniones;27,736;fluorescente;19808,139
sala_reuniones;27,8;fluorescente;10557,238
sala_reuniones;27,804;fluorescente;9705,264
sala_reuniones;27,804;fluorescente;13452,356
sala_reuniones;27,848;fluorescente;17387,114
sala_reuniones;27,923;fluorescente;18367,037
sala_reuniones;28,064;fluorescente;13378,47
sala_reuniones;28,072;fluorescente;12848,622
sala_reuniones;28,1;fluorescente;10940,455
sala_reuniones;28,173;fluorescente;13872,93
sala_reuniones;28,186;fluorescente;16842,137
sala_reuniones;28,191;fluorescente;16308,443
sala_reuniones;28,202;fluorescente;11115,389
sala_reuniones;28,233;fluorescente;15550,367
sala_reuniones;28,247;fluorescente;18614,204
sala_reuniones;28,26;fluorescente;13089,716
sala_reuniones;28,266;fluorescente;16825,504
sala_reuniones;28,286;fluorescente;10670,078
sala_reuniones;28,302;fluorescente;13679,524
sala_reuniones;28,333;fluorescente;18313,103
sala_reuniones;28,371;fluorescente;18408,541
sala_reuniones;28,391;fluorescente;19681,552
sala_reuniones;28,407;fluorescente;19526,351
sala_reuniones;28,41;fluorescente;28140,868
sala_reuniones;28,448;fluorescente;20266,476
sala_reuniones;28,451;fluorescente;16938,416
sala_reuniones;28,452;fluorescente;19262,251
sala_reuniones;28,46;fluorescente;17159,952
sala_reuniones;28,477;fluorescente;12514,082
sala_reuniones;28,543;fluorescente;18510,85
sala_reuniones;28,626;fluorescente;18009,319
sala_reuniones;28,685;fluorescente;17968,596
sala_reuniones;28,75;fluorescente;17571,344
sala_reuniones;28,781;fluorescente;17747,475
sala_reuniones;28,789;fluorescente;20689,958
sala_reuniones;28,791;fluorescente;17072,794
sala_reuniones;28,861;fluorescente;14126,201
sala_reuniones;28,862;fluorescente;18013,439
sala_reuniones;28,936;fluorescente;15867,038
sala_reuniones;28,945;fluorescente;14511,587
sala_reuniones;28,989;fluorescente;21970,033
sala_reuniones;29,026;fluorescente;20691,101
sala_reuniones;29,111;fluorescente;14802,556
sala_reuniones;29,183;fluorescente;13332,87
sala_reuniones;29,208;fluorescente;10596,517
sala_reuniones;29,212;fluorescente;17986,117
sala_reuniones;29,23;fluorescente;23023,037
sala_reuniones;29,248;fluorescente;13709,527
sala_reuniones;29,304;fluorescente;17183,526
sala_reuniones;29,33;fluorescente;16904,849
sala_reuniones;29,34;fluorescente;20015,36
sala_reuniones;29,354;fluorescente;12003,729
sala_reuniones;29,411;fluorescente;26942,917
sala_reuniones;29,424;fluorescente;14687,104
sala_reuniones;29,554;fluorescente;20563,809
sala_reuniones;29,581;fluorescente;16787,98
sala_reuniones;29,638;fluorescente;19293,469
sala_reuniones;29,705;fluorescente;12748,008
sala_reuniones;29,708;fluorescente;16304,873
sala_reuniones;29,803;fluorescente;26741,013
sala_reuniones;29,852;fluorescente;22413,401
sala_reuniones;29,887;fluorescente;18643,366
sala_reuniones;29,938;fluorescente;18638,941
sala_reuniones;30,266;fluorescente;21797,75
sala_reuniones;30,283;fluorescente;14558,252
sala_reuniones;30,313;fluorescente;13281,774
sala_reuniones;30,357;fluorescente;18193,94
sala_reuniones;30,376;fluorescente;25813,579
sala_reuniones;30,392;fluorescente;19225,53
sala_reuniones;30,422;fluorescente;20646,229
sala_reuniones;30,525;fluorescente;13536,722
sala_reuniones;30,563;fluorescente;20918,605
sala_reuniones;30,583;fluorescente;17178,988
sala_reuniones;30,691;fluorescente;17039,87
sala_reuniones;30,708;fluorescente;12250,209
sala_reuniones;30,711;fluorescente;19201,296
sala_reuniones;30,765;fluorescente;15623,462
sala_reuniones;30,769;fluorescente;15716,766
sala_reuniones;30,842;fluorescente;17745,291
sala_reuniones;30,946;fluorescente;13842,794
sala_reuniones;31,001;fluorescente;13427,129
sala_reuniones;31,021;fluorescente;15438,697
sala_reuniones;31,054;fluorescente;17403,907
sala_reuniones;31,126;fluorescente;16691,858
sala_reuniones;31,142;fluorescente;14364,956
sala_reuniones;31,172;fluorescente;15874,571
sala_reuniones;31,221;fluorescente;18958,467
sala_reuniones;31,267;fluorescente;13963,452
sala_reuniones;31,273;fluorescente;28180,086
sala_reuniones;31,312;fluorescente;22494,882
sala_reuniones;31,32;fluorescente;11925,672
sala_reuniones;31,321;fluorescente;13197,42
sala_reuniones;31,381;fluorescente;22650,392
sala_reuniones;31,391;fluorescente;23999,395
sala_reuniones;31,46;fluorescente;23796,35
sala_reuniones;31,503;fluorescente;18733,861
sala_reuniones;31,524;fluorescente;12584,336
sala_reuniones;31,531;fluorescente;18690,887
sala_reuniones;31,641;fluorescente;20477,105
sala_reuniones;31,713;fluorescente;14025,827
sala_reuniones;31,789;fluorescente;17259,611
sala_reuniones;31,795;fluorescente;12042,638
sala_reuniones;31,807;fluorescente;18722,329
sala_reuniones;31,853;fluorescente;15564,41
sala_reuniones;31,927;fluorescente;13159,091
sala_reuniones;31,965;fluorescente;18210,687
sala_reuniones;31,968;fluorescente;23503,672
sala_reuniones;32,05;fluorescente;21992,193
sala_reuniones;32,056;fluorescente;13042,315
sala_reuniones;32,069;fluorescente;17974,143
sala_reuniones;32,129;fluorescente;13599,103
sala_reuniones;32,206;fluorescente;15795,598
sala_reuniones;32,209;fluorescente;19807,092
sala_reuniones;32,349;fluorescente;25938,553
sala_reuniones;32,362;fluorescente;22708,016
sala_reuniones;32,383;fluorescente;16756,238
sala_reuniones;32,429;fluorescente;21490,979
sala_reuniones;32,471;fluorescente;25334,068
sala_reuniones;32,539;fluorescente;25238,174
sala_reuniones;32,543;fluorescente;13675,316
sala_reuniones;32,558;fluorescente;25098,224
sala_reuniones;32,654;fluorescente;14925,409
sala_reuniones;32,745;fluorescente;11814,258
sala_reuniones;32,853;fluorescente;16459,226
sala_reuniones;32,857;fluorescente;29591,599
sala_reuniones;32,875;fluorescente;19057,213
sala_reuniones;32,938;fluorescente;22055,201
sala_reuniones;33,208;fluorescente;13169,18
sala_reuniones;33,386;fluorescente;23530,422
sala_reuniones;33,442;fluorescente;24144,174
sala_reuniones;33,498;fluorescente;20844,752
sala_reuniones;33,578;fluorescente;23403,023
sala_reuniones;33,62;fluorescente;20806,658
sala_reuniones;33,635;fluorescente;23851,563
sala_reuniones;33,668;fluorescente;19339,693
sala_reuniones;33,674;fluorescente;20593,082
sala_reuniones;33,746;fluorescente;18219,924
sala_reuniones;33,777;fluorescente;23679,124
sala_reuniones;33,802;fluorescente;20766,958
sala_reuniones;33,858;fluorescente;18067,095
sala_reuniones;33,959;fluorescente;17251,469
sala_reuniones;33,971;fluorescente;16619,242
sala_reuniones;34,002;fluorescente;19206,848
sala_reuniones;34,182;fluorescente;30749,133
sala_reuniones;34,251;fluorescente;24724,858
sala_reuniones;34,286;fluorescente;23450,847
sala_reuniones;34,315;fluorescente;19729,915
sala_reuniones;34,351;fluorescente;22223,559
sala_reuniones;34,356;fluorescente;14300,882
sala_reuniones;34,376;fluorescente;26165,324
sala_reuniones;34,431;fluorescente;24207,551
sala_reuniones;34,478;fluorescente;22546,741
sala_reuniones;34,571;fluorescente;14528,951
sala_reuniones;34,604;fluorescente;21881,185
sala_reuniones;34,611;fluorescente;16273,275
sala_reuniones;34,613;fluorescente;26502,389
sala_reuniones;34,648;fluorescente;19389,412
sala_reuniones;34,675;fluorescente;30027,123
sala_reuniones;34,794;fluorescente;17149,98
sala_reuniones;34,848;fluorescente;21313,313
sala_reuniones;34,878;fluorescente;28284,94
sala_reuniones;34,935;fluorescente;19791,279
sala_reuniones;35,007;fluorescente;32820,956
sala_reuniones;35,021;fluorescente;14936,265
sala_reuniones;35,024;fluorescente;15770,741
sala_reuniones;35,103;fluorescente;25177,989
sala_reuniones;35,107;fluorescente;25532,457
sala_reuniones;35,208;fluorescente;24119,083
sala_reuniones;35,213;fluorescente;16956,836
sala_reuniones;35,246;fluorescente;18063,466
sala_reuniones;35,26;fluorescente;20566,053
sala_reuniones;35,269;fluorescente;26015,071
sala_reuniones;35,275;fluorescente;12478,309
sala_reuniones;35,549;fluorescente;14983,463
sala_reuniones;35,584;fluorescente;17072,67
sala_reuniones;35,615;fluorescente;22594,064
sala_reuniones;35,717;fluorescente;21840,022
sala_reuniones;35,744;fluorescente;21903,282
sala_reuniones;35,779;fluorescente;19571,559
sala_reuniones;35,817;fluorescente;19226,428
sala_reuniones;35,834;fluorescente;23209,477
sala_reuniones;35,866;fluorescente;20188,311
sala_reuniones;35,92;fluorescente;23281,099
sala_reuniones;35,95;fluorescente;23721,268
sala_reuniones;35,989;fluorescente;30100,426
sala_reuniones;35,994;fluorescente;20358,31
sala_reuniones;36,005;fluorescente;21823,256
sala_reuniones;36,01;fluorescente;24271,331
sala_reuniones;36,036;fluorescente;20867,311
sala_reuniones;36,285;fluorescente;17502,294
sala_reuniones;36,385;fluorescente;15738,688
sala_reuniones;36,391;fluorescente;17810,144
sala_reuniones;36,403;fluorescente;37393,855
sala_reuniones;36,434;fluorescente;24810,57
sala_reuniones;36,436;fluorescente;20919,482
sala_reuniones;36,562;fluorescente;23496,848
sala_reuniones;36,621;fluorescente;19101,031
sala_reuniones;36,74;fluorescente;21814,974
sala_reuniones;36,76;fluorescente;26783,182
sala_reuniones;36,791;fluorescente;16284,307
sala_reuniones;36,824;fluorescente;24927,06
sala_reuniones;36,845;fluorescente;18571,23
sala_reuniones;36,911;fluorescente;28231,703
sala_reuniones;36,932;fluorescente;29709,678
sala_reuniones;36,943;fluorescente;25548,128
sala_reuniones;36,946;fluorescente;22352,253
sala_reuniones;36,962;fluorescente;22928,433
sala_reuniones;36,984;fluorescente;25802,475
sala_reuniones;37,087;fluorescente;13042,375
sala_reuniones;37,091;fluorescente;22406,476
sala_reuniones;37,182;fluorescente;21159,601
sala_reuniones;37,232;fluorescente;18573,148
sala_reuniones;37,239;fluorescente;27304,523
sala_reuniones;37,24;fluorescente;18293,633
sala_reuniones;37,354;fluorescente;27214,225
sala_reuniones;37,384;fluorescente;16122,774
sala_reuniones;37,401;fluorescente;15016,585
sala_reuniones;37,465;fluorescente;24425,29
sala_reuniones;37,49;fluorescente;24181,087
sala_reuniones;37,535;fluorescente;20566,115
sala_reuniones;37,624;fluorescente;28381,09
sala_reuniones;37,641;fluorescente;16340,471
sala_reuniones;37,643;fluorescente;14646,959
sala_reuniones;37,69;fluorescente;14787,585
sala_reuniones;37,727;fluorescente;22446,606
sala_reuniones;37,734;fluorescente;21536,141
sala_reuniones;37,755;fluorescente;17868,114
sala_reuniones;37,795;fluorescente;24045,893
sala_reuniones;37,802;fluorescente;16123,434
sala_reuniones;37,827;fluorescente;25222,406
sala_reuniones;37,98;fluorescente;24880,095
sala_reuniones;38,067;fluorescente;15074,054
sala_reuniones;38,154;fluorescente;26273,646
sala_reuniones;38,167;fluorescente;29946,062
sala_reuniones;38,189;fluorescente;21467,734
sala_reuniones;38,235;fluorescente;22638,364
sala_reuniones;38,336;fluorescente;16475,597
sala_reuniones;38,403;fluorescente;17625,925
sala_reuniones;38,418;fluorescente;29162,215
sala_reuniones;38,543;fluorescente;24278,582
sala_reuniones;38,561;fluorescente;13890,842
sala_reuniones;38,581;fluorescente;14990,113
sala_reuniones;38,654;fluorescente;18590,035
sala_reuniones;38,656;fluorescente;22675,868
sala_reuniones;38,663;fluorescente;19149,899
sala_reuniones;38,741;fluorescente;33873,774
sala_reuniones;38,772;fluorescente;18609,551
sala_reuniones;38,779;fluorescente;29037,016
sala_reuniones;38,818;fluorescente;14245,3
sala_reuniones;38,824;fluorescente;19508,873
sala_reuniones;38,831;fluorescente;20415,093
sala_reuniones;38,881;fluorescente;21475,266
sala_reuniones;38,907;fluorescente;22378,34
sala_reuniones;39,011;fluorescente;20268,87
sala_reuniones;39,048;fluorescente;18541,88
sala_reuniones;39,055;fluorescente;20801,348
sala_reuniones;39,078;fluorescente;21513,217
sala_reuniones;39,145;fluorescente;23791,453
sala_reuniones;39,193;fluorescente;21697,298
sala_reuniones;39,254;fluorescente;30191,498
sala_reuniones;39,39;fluorescente;24365,533
sala_reuniones;39,479;fluorescente;19313,952
sala_reuniones;39,554;fluorescente;23061,024
sala_reuniones;39,718;fluorescente;23512,441
sala_reuniones;39,739;fluorescente;25340,594
sala_reuniones;39,741;fluorescente;13436,6
sala_reuniones;39,744;fluorescente;25159,208
sala_reuniones;39,774;fluorescente;34240,877
sala_reuniones;39,852;fluorescente;15623,657
sala_reuniones;39,898;fluorescente;19606,65
sala_reuniones;39,907;fluorescente;16639,086
sala_reuniones;40,037;fluorescente;28251,612
sala_reuniones;40,232;fluorescente;29675,497
sala_reuniones;40,253;fluorescente;30397,537
